date,temperature,precipitation,source
2009-12-09,0.5467777777777774,0.0,nuka
2009-12-10,-1.842111111111111,0.0,nuka
2009-12-11,0.04677777777777825,0.0,nuka
2009-12-12,-2.008777777777779,0.0,nuka
2009-12-13,0.15788888888888897,0.0,nuka
2009-12-14,0.7689999999999988,0.0,nuka
2009-12-15,-2.008777777777779,0.0,nuka
2009-12-16,-9.508777777777778,0.0,nuka
2009-12-17,-14.34211111111111,0.0,nuka
2009-12-18,-12.008777777777778,0.0,nuka
2009-12-19,-3.1198888888888896,0.0,nuka
2009-12-20,2.5467777777777783,15.240000000000036,nuka
2009-12-21,2.991222222222221,10.159999999999963,nuka
2009-12-22,3.1578888888888903,10.159999999999963,nuka
2009-12-23,2.3801111111111113,5.080000000000072,nuka
2009-12-24,4.1578888888888885,5.079999999999981,nuka
2009-12-25,4.546777777777779,2.539999999999946,nuka
2009-12-26,4.269000000000001,2.540000000000036,nuka
2009-12-27,4.38011111111111,10.159999999999963,nuka
2009-12-28,4.38011111111111,15.240000000000036,nuka
2009-12-29,3.9912222222222233,5.079999999999981,nuka
2009-12-30,3.4912222222222202,0.0,nuka
2009-12-31,2.491222222222222,2.540000000000036,nuka
2010-01-01,-2.842111111111112,0.0,nuka
2010-01-02,-4.453222222222223,0.0,nuka
2010-01-03,1.88011111111111,0.0,nuka
2010-01-04,3.880111111111111,0.0,nuka
2010-01-05,4.880111111111109,5.079999999999981,nuka
2010-01-06,3.6578888888888894,0.0,nuka
2010-01-07,5.491222222222222,2.540000000000036,nuka
2010-01-08,3.7689999999999984,2.539999999999946,nuka
2010-01-09,4.769,0.0,nuka
2010-01-10,0.5467777777777774,0.0,nuka
2010-01-11,-8.11988888888889,0.0,nuka
2010-01-12,-8.008777777777778,0.0,nuka
2010-01-13,0.4912222222222211,0.0,nuka
2010-01-14,1.7689999999999992,0.0,nuka
2010-01-15,0.9912222222222222,5.079999999999981,nuka
2010-01-16,-1.4532222222222235,5.080000000000072,nuka
2010-01-17,1.5467777777777778,2.539999999999946,nuka
2010-01-18,0.4912222222222211,12.7,nuka
2010-01-19,-2.008777777777779,0.0,nuka
2010-01-20,-0.8421111111111115,5.079999999999981,nuka
2010-01-21,-2.342111111111111,2.540000000000036,nuka
2010-01-22,-4.842111111111111,0.0,nuka
2010-01-23,-4.453222222222223,0.0,nuka
2010-01-24,-0.11988888888888871,0.0,nuka
2010-01-25,-3.4532222222222226,0.0,nuka
2010-01-26,0.8801111111111115,0.0,nuka
2010-01-27,3.268999999999999,0.0,nuka
2010-01-28,3.7689999999999984,2.540000000000036,nuka
2010-01-29,3.9912222222222233,10.159999999999963,nuka
2010-01-30,0.4912222222222211,10.159999999999963,nuka
2010-01-31,1.6578888888888885,0.0,nuka
2010-02-01,3.1578888888888903,2.540000000000036,nuka
2010-02-02,-1.2310000000000003,0.0,nuka
2010-02-03,-3.1198888888888896,0.0,nuka
2010-02-04,-8.731,0.0,nuka
2010-02-05,-4.953222222222223,0.0,nuka
2010-02-06,-2.342111111111111,10.159999999999963,nuka
2010-02-07,-4.953222222222223,7.620000000000018,nuka
2010-02-08,-6.953222222222221,2.540000000000036,nuka
2010-02-09,2.046777777777777,2.539999999999946,nuka
2010-02-10,3.1578888888888903,7.620000000000108,nuka
2010-02-11,3.880111111111111,7.619999999999927,nuka
2010-02-12,3.1578888888888903,10.159999999999963,nuka
2010-02-13,2.991222222222221,22.859999999999964,nuka
2010-02-14,4.769,0.0,nuka
2010-02-15,3.3801111111111117,15.240000000000036,nuka
2010-02-16,3.6578888888888894,27.940000000000033,nuka
2010-02-17,3.4912222222222202,2.540000000000036,nuka
2010-02-18,3.9912222222222233,20.319999999999926,nuka
2010-02-19,4.1578888888888885,30.48000000000007,nuka
2010-02-20,4.880111111111109,22.859999999999964,nuka
2010-02-21,3.880111111111111,2.540000000000036,nuka
2010-02-22,3.6578888888888894,2.540000000000036,nuka
2010-02-23,3.4912222222222202,0.0,nuka
2010-02-24,2.880111111111112,0.0,nuka
2010-02-25,-2.1198888888888896,0.0,nuka
2010-02-26,-5.842111111111111,0.0,nuka
2010-02-27,-5.953222222222221,0.0,nuka
2010-02-28,-1.008777777777778,2.5399999999998553,nuka
2010-03-01,3.4912222222222202,7.620000000000108,nuka
2010-03-02,2.5467777777777783,20.319999999999926,nuka
2010-03-03,0.5467777777777774,2.540000000000036,nuka
2010-03-04,-5.508777777777778,22.859999999999964,nuka
2010-03-05,0.4912222222222211,10.159999999999963,nuka
2010-03-06,-8.008777777777778,12.7,nuka
2010-03-07,-8.508777777777778,0.0,nuka
2010-03-08,-0.9532222222222226,5.080000000000072,nuka
2010-03-09,-13.11988888888889,2.540000000000036,nuka
2010-03-10,-16.953222222222223,0.0,nuka
2010-03-11,-12.508777777777778,0.0,nuka
2010-03-12,-11.11988888888889,0.0,nuka
2010-03-13,-4.842111111111111,5.079999999999892,nuka
2010-03-14,-3.7310000000000003,2.540000000000036,nuka
2010-03-15,0.9912222222222222,2.540000000000036,nuka
2010-03-16,-0.4532222222222231,0.0,nuka
2010-03-17,0.4912222222222211,0.0,nuka
2010-03-18,2.3801111111111113,0.0,nuka
2010-03-19,1.6578888888888885,10.159999999999963,nuka
2010-03-20,1.4912222222222216,2.540000000000036,nuka
2010-03-21,0.6578888888888881,0.0,nuka
2010-03-22,0.6578888888888881,0.0,nuka
2010-03-23,-1.008777777777778,2.540000000000036,nuka
2010-03-24,0.4912222222222211,5.079999999999892,nuka
2010-03-25,-0.11988888888888871,2.540000000000036,nuka
2010-03-26,0.3801111111111104,0.0,nuka
2010-03-27,2.1578888888888876,0.0,nuka
2010-03-28,1.6578888888888885,12.7,nuka
2010-03-29,2.657888888888889,7.620000000000108,nuka
2010-03-30,0.9912222222222222,7.619999999999927,nuka
2010-03-31,2.1578888888888876,5.080000000000072,nuka
2010-04-01,2.657888888888889,5.079999999999892,nuka
2010-04-02,3.3801111111111117,7.620000000000108,nuka
2010-04-03,2.1578888888888876,0.0,nuka
2010-04-04,2.3801111111111113,0.0,nuka
2010-04-05,-0.008777777777777995,12.7,nuka
2010-04-06,-3.1198888888888896,10.159999999999963,nuka
2010-04-07,-5.231,0.0,nuka
2010-04-08,-1.508777777777778,0.0,nuka
2010-04-09,-0.23099999999999943,0.0,nuka
2010-04-10,0.5467777777777774,2.540000000000036,nuka
2010-04-11,2.046777777777777,0.0,nuka
2010-04-12,2.3801111111111113,7.619999999999927,nuka
2010-04-13,2.5467777777777783,5.080000000000072,nuka
2010-04-14,1.88011111111111,0.0,nuka
2010-04-15,-0.4532222222222231,7.619999999999927,nuka
2010-04-16,1.5467777777777778,0.0,nuka
2010-04-17,3.1578888888888903,10.159999999999963,nuka
2010-04-18,4.769,20.320000000000107,nuka
2010-04-19,3.1578888888888903,25.4,nuka
2010-04-20,2.657888888888889,5.079999999999892,nuka
2010-04-21,2.657888888888889,15.240000000000036,nuka
2010-04-22,2.5467777777777783,12.7,nuka
2010-04-23,0.6578888888888881,5.080000000000072,nuka
2010-04-24,2.046777777777777,2.5399999999998553,nuka
2010-04-25,5.380111111111113,0.0,nuka
2010-04-26,4.657888888888888,5.080000000000072,nuka
2010-04-27,5.046777777777779,7.619999999999927,nuka
2010-04-28,5.880111111111112,2.540000000000036,nuka
2010-04-29,3.4912222222222202,7.620000000000108,nuka
2010-04-30,2.5467777777777783,20.319999999999926,nuka
2010-05-01,2.491222222222222,0.0,nuka
2010-05-02,3.546777777777777,0.0,nuka
2010-05-03,5.880111111111112,0.0,nuka
2010-05-04,7.380111111111109,0.0,nuka
2010-05-05,4.657888888888888,0.0,nuka
2010-05-06,4.1578888888888885,0.0,nuka
2010-05-07,4.1578888888888885,5.080000000000072,nuka
2010-05-08,5.046777777777779,2.5399999999998553,nuka
2010-05-09,4.38011111111111,0.0,nuka
2010-05-10,4.38011111111111,0.0,nuka
2010-05-11,4.1578888888888885,7.620000000000108,nuka
2010-05-12,3.9912222222222233,17.77999999999989,nuka
2010-05-13,3.4912222222222202,10.160000000000144,nuka
2010-05-14,3.546777777777777,10.159999999999963,nuka
2010-05-15,5.157888888888888,17.77999999999989,nuka
2010-05-16,3.546777777777777,0.0,nuka
2010-05-17,3.9912222222222233,10.160000000000144,nuka
2010-05-18,6.769000000000002,0.0,nuka
2010-05-19,6.6578888888888885,0.0,nuka
2010-05-20,5.768999999999998,0.0,nuka
2010-05-21,5.491222222222222,5.079999999999892,nuka
2010-05-22,4.769,2.540000000000036,nuka
2010-05-23,5.99122222222222,0.0,nuka
2010-05-24,6.157888888888889,0.0,nuka
2010-05-25,8.65788888888889,0.0,nuka
2010-05-26,9.269000000000002,0.0,nuka
2010-05-27,8.768999999999998,0.0,nuka
2010-05-28,9.046777777777775,0.0,nuka
2010-05-29,8.49122222222222,0.0,nuka
2010-05-30,8.768999999999998,0.0,nuka
2010-05-31,8.546777777777777,0.0,nuka
2010-06-01,7.380111111111109,5.080000000000072,nuka
2010-06-02,10.046777777777777,7.619999999999927,nuka
2010-06-03,7.380111111111109,0.0,nuka
2010-06-04,8.15788888888889,2.540000000000036,nuka
2010-06-05,6.991222222222223,0.0,nuka
2010-06-06,6.991222222222223,10.159999999999963,nuka
2010-06-07,7.157888888888888,7.619999999999927,nuka
2010-06-08,6.546777777777776,2.540000000000036,nuka
2010-06-09,8.38011111111111,0.0,nuka
2010-06-10,7.269,0.0,nuka
2010-06-11,7.157888888888888,0.0,nuka
2010-06-12,8.65788888888889,0.0,nuka
2010-06-13,9.15788888888889,0.0,nuka
2010-06-14,6.991222222222223,0.0,nuka
2010-06-15,7.157888888888888,12.7,nuka
2010-06-16,6.880111111111111,20.320000000000107,nuka
2010-06-17,7.157888888888888,0.0,nuka
2010-06-18,7.157888888888888,7.619999999999927,nuka
2010-06-19,6.880111111111111,7.619999999999927,nuka
2010-06-20,10.157888888888888,0.0,nuka
2010-06-21,10.65788888888889,0.0,nuka
2010-06-22,10.380111111111113,0.0,nuka
2010-06-23,11.491222222222223,0.0,nuka
2010-06-24,10.157888888888888,0.0,nuka
2010-06-25,9.269000000000002,0.0,nuka
2010-06-26,9.657888888888888,0.0,nuka
2010-06-27,9.15788888888889,2.540000000000036,nuka
2010-06-28,12.046777777777779,0.0,nuka
2010-06-29,9.491222222222223,0.0,nuka
2010-06-30,10.65788888888889,2.540000000000036,nuka
2010-07-01,9.269000000000002,0.0,nuka
2010-07-02,9.546777777777779,2.540000000000036,nuka
2010-07-03,10.546777777777777,0.0,nuka
2010-07-04,10.269,0.0,nuka
2010-07-05,9.880111111111109,12.7,nuka
2010-07-06,10.046777777777777,22.859999999999964,nuka
2010-07-07,11.046777777777779,0.0,nuka
2010-07-08,10.491222222222222,15.240000000000036,nuka
2010-07-09,11.046777777777779,15.240000000000036,nuka
2010-07-10,10.380111111111113,0.0,nuka
2010-07-11,13.38011111111111,5.079999999999892,nuka
2010-07-12,13.88011111111111,0.0,nuka
2010-07-13,11.88011111111111,0.0,nuka
2010-07-14,14.546777777777779,10.159999999999963,nuka
2010-07-15,11.88011111111111,0.0,nuka
2010-07-16,13.65788888888889,0.0,nuka
2010-07-17,11.491222222222223,0.0,nuka
2010-07-18,11.15788888888889,0.0,nuka
2010-07-19,12.380111111111109,10.160000000000144,nuka
2010-07-20,12.269,0.0,nuka
2010-07-21,12.380111111111109,2.5399999999998553,nuka
2010-07-22,12.046777777777779,0.0,nuka
2010-07-23,11.491222222222223,0.0,nuka
2010-07-24,10.380111111111113,0.0,nuka
2010-07-25,10.769,7.620000000000108,nuka
2010-07-26,10.991222222222222,27.940000000000033,nuka
2010-07-27,13.157888888888891,12.7,nuka
2010-07-28,11.546777777777777,0.0,nuka
2010-07-29,11.268999999999998,2.5399999999998553,nuka
2010-07-30,12.380111111111109,0.0,nuka
2010-07-31,12.991222222222222,12.7,nuka
2010-08-01,13.491222222222222,0.0,nuka
2010-08-02,12.991222222222222,0.0,nuka
2010-08-03,13.768999999999998,0.0,nuka
2010-08-04,12.491222222222222,15.240000000000215,nuka
2010-08-05,12.546777777777779,43.17999999999971,nuka
2010-08-06,12.15788888888889,0.0,nuka
2010-08-07,12.15788888888889,0.0,nuka
2010-08-08,11.38011111111111,5.080000000000072,nuka
2010-08-09,12.657888888888888,10.160000000000144,nuka
2010-08-10,11.491222222222223,2.5399999999998553,nuka
2010-08-11,12.15788888888889,5.080000000000072,nuka
2010-08-12,12.046777777777779,0.0,nuka
2010-08-13,12.991222222222222,2.5399999999998553,nuka
2010-08-14,14.880111111111109,5.080000000000072,nuka
2010-08-15,14.046777777777777,2.5400000000002163,nuka
2010-08-16,11.65788888888889,17.77999999999971,nuka
2010-08-17,11.546777777777777,20.320000000000288,nuka
2010-08-18,13.269,2.5399999999998553,nuka
2010-08-19,12.574555555555555,0.0,nuka
2010-08-20,11.88011111111111,0.0,nuka
2010-08-21,10.769,0.0,nuka
2010-08-22,11.15788888888889,0.0,nuka
2010-08-23,14.546777777777779,0.0,nuka
2010-08-24,15.991222222222222,0.0,nuka
2010-08-25,13.88011111111111,0.0,nuka
2010-08-26,12.880111111111113,0.0,nuka
2010-08-27,11.991222222222222,0.0,nuka
2010-08-28,12.046777777777779,2.5399999999998553,nuka
2010-08-29,12.546777777777779,2.5400000000002163,nuka
2010-08-30,11.046777777777779,0.0,nuka
2010-08-31,11.15788888888889,2.5399999999998553,nuka
2010-09-01,11.991222222222222,0.0,nuka
2010-09-02,12.046777777777779,2.5400000000002163,nuka
2010-09-03,12.657888888888888,0.0,nuka
2010-09-04,12.046777777777779,0.0,nuka
2010-09-05,13.046777777777779,10.159999999999783,nuka
2010-09-06,14.546777777777779,2.5400000000002163,nuka
2010-09-07,13.546777777777779,0.0,nuka
2010-09-08,11.769000000000002,10.159999999999783,nuka
2010-09-09,12.657888888888888,0.0,nuka
2010-09-10,11.88011111111111,0.0,nuka
2010-09-11,12.380111111111109,0.0,nuka
2010-09-12,13.65788888888889,0.0,nuka
2010-09-13,11.88011111111111,0.0,nuka
2010-09-14,11.491222222222223,0.0,nuka
2010-09-15,12.546777777777779,0.0,nuka
2010-09-16,14.38011111111111,0.0,nuka
2010-09-17,13.38011111111111,0.0,nuka
2010-09-18,13.38011111111111,0.0,nuka
2010-09-19,9.880111111111109,0.0,nuka
2010-09-20,9.657888888888888,0.0,nuka
2010-09-21,10.046777777777777,2.5400000000002163,nuka
2010-09-22,9.880111111111109,0.0,nuka
2010-09-23,9.880111111111109,0.0,nuka
2010-09-24,6.991222222222223,0.0,nuka
2010-09-25,8.88011111111111,0.0,nuka
2010-09-26,7.380111111111109,0.0,nuka
2010-09-27,4.546777777777779,0.0,nuka
2010-09-28,6.157888888888889,0.0,nuka
2010-09-29,8.88011111111111,0.0,nuka
2010-09-30,9.046777777777775,33.019999999999925,nuka
2010-10-01,9.546777777777779,0.0,nuka
2010-10-02,8.546777777777777,106.67999999999999,nuka
2010-10-03,6.046777777777777,66.03999999999999,nuka
2010-10-04,5.046777777777779,68.58,nuka
2010-10-05,6.880111111111111,10.160000000000009,nuka
2010-10-06,5.65788888888889,7.619999999999973,nuka
2010-10-07,4.880111111111109,2.540000000000036,nuka
2010-10-08,3.880111111111111,5.079999999999981,nuka
2010-10-09,5.65788888888889,0.0,nuka
2010-10-10,4.546777777777779,0.0,nuka
2010-10-11,3.268999999999999,0.0,nuka
2010-10-12,3.9912222222222233,0.0,nuka
2010-10-13,4.546777777777779,0.0,nuka
2010-10-14,3.9912222222222233,0.0,nuka
2010-10-15,4.269000000000001,0.0,nuka
2010-10-16,4.880111111111109,0.0,nuka
2010-10-17,6.991222222222223,15.23999999999999,nuka
2010-10-18,6.046777777777777,0.0,nuka
2010-10-19,5.380111111111113,25.4,nuka
2010-10-20,4.991222222222222,30.480000000000025,nuka
2010-10-21,5.157888888888888,35.55999999999996,nuka
2010-10-22,4.1578888888888885,71.12000000000002,nuka
2010-10-23,4.769,43.17999999999998,nuka
2010-10-24,5.157888888888888,7.620000000000018,nuka
2010-10-25,4.269000000000001,7.620000000000018,nuka
2010-10-26,2.991222222222221,7.620000000000018,nuka
2010-10-27,3.9912222222222233,10.159999999999963,nuka
2010-10-28,3.268999999999999,15.240000000000036,nuka
2010-10-29,2.491222222222222,12.7,nuka
2010-10-30,0.4912222222222211,0.0,nuka
2010-10-31,2.046777777777777,0.0,nuka
2010-11-01,3.3801111111111117,0.0,nuka
2010-11-02,3.6578888888888894,17.77999999999998,nuka
2010-11-03,2.880111111111112,7.620000000000018,nuka
2010-11-04,1.4912222222222216,7.619999999999927,nuka
2010-11-05,2.046777777777777,17.780000000000072,nuka
2010-11-06,1.7689999999999992,0.0,nuka
2010-11-07,1.1578888888888894,7.619999999999927,nuka
2010-11-08,-0.8421111111111115,5.080000000000072,nuka
2010-11-09,-4.953222222222223,2.539999999999946,nuka
2010-11-10,1.9912222222222227,0.0,nuka
2010-11-11,4.4912222222222224,0.0,nuka
2010-11-12,3.880111111111111,0.0,nuka
2010-11-13,2.491222222222222,20.320000000000018,nuka
2010-11-14,2.2690000000000006,2.540000000000036,nuka
2010-11-15,-2.342111111111111,2.539999999999946,nuka
2010-11-16,-5.508777777777778,0.0,nuka
2010-11-17,0.9912222222222222,0.0,nuka
2010-11-18,4.991222222222222,5.079999999999981,nuka
2010-11-19,3.268999999999999,0.0,nuka
2010-11-20,1.0467777777777767,0.0,nuka
2010-11-21,3.9912222222222233,0.0,nuka
2010-11-22,5.157888888888888,0.0,nuka
2010-11-23,5.491222222222222,0.0,nuka
2010-11-24,3.546777777777777,2.540000000000036,nuka
2010-11-25,2.3801111111111113,25.4,nuka
2010-11-26,-0.5087777777777771,0.0,nuka
2010-11-27,2.5467777777777783,0.0,nuka
2010-11-28,-2.9532222222222226,2.540000000000036,nuka
2010-11-29,-5.619888888888889,0.0,nuka
2010-11-30,-3.6198888888888896,0.0,nuka
2010-12-01,-3.7310000000000003,2.539999999999946,nuka
2010-12-02,-3.1198888888888896,0.0,nuka
2010-12-03,1.2690000000000001,2.540000000000036,nuka
2010-12-04,-0.34211111111111236,17.77999999999998,nuka
2010-12-05,-1.342111111111111,0.0,nuka
2010-12-06,-1.1198888888888892,0.0,nuka
2010-12-07,0.04677777777777825,2.540000000000036,nuka
2010-12-08,-0.8421111111111115,0.0,nuka
2010-12-09,-2.6198888888888896,0.0,nuka
2010-12-10,-6.119888888888889,2.539999999999946,nuka
2010-12-11,-5.008777777777778,0.0,nuka
2010-12-12,-4.953222222222223,0.0,nuka
2010-12-13,-4.619888888888889,0.0,nuka
2010-12-14,-7.953222222222221,0.0,nuka
2010-12-15,-8.508777777777778,0.0,nuka
2010-12-16,-7.953222222222221,2.540000000000036,nuka
2010-12-17,-5.119888888888889,0.0,nuka
2010-12-18,-2.1198888888888896,2.539999999999946,nuka
2010-12-19,-2.508777777777778,0.0,nuka
2010-12-20,-4.508777777777778,0.0,nuka
2010-12-21,-9.34211111111111,0.0,nuka
2010-12-22,-4.842111111111111,0.0,nuka
2010-12-23,-4.953222222222223,0.0,nuka
2010-12-24,-11.453222222222221,0.0,nuka
2010-12-25,-11.008777777777778,0.0,nuka
2010-12-26,-6.453222222222221,2.540000000000036,nuka
2010-12-27,-4.119888888888889,0.0,nuka
2010-12-28,-5.008777777777778,2.540000000000036,nuka
2010-12-29,-3.1198888888888896,0.0,nuka
2010-12-30,3.1578888888888903,0.0,nuka
2010-12-31,2.657888888888889,0.0,nuka
2011-01-01,4.1578888888888885,27.939999999999944,nuka
2011-01-02,3.880111111111111,43.17999999999998,nuka
2011-01-03,3.9912222222222233,10.160000000000053,nuka
2011-01-04,2.991222222222221,12.7,nuka
2011-01-05,1.88011111111111,15.239999999999945,nuka
2011-01-06,0.15788888888888897,20.320000000000107,nuka
2011-01-07,-4.453222222222223,0.0,nuka
2011-01-08,-6.342111111111111,0.0,nuka
2011-01-09,-4.842111111111111,0.0,nuka
2011-01-10,-2.842111111111112,0.0,nuka
2011-01-11,-4.619888888888889,0.0,nuka
2011-01-12,-10.008777777777778,0.0,nuka
2011-01-13,-9.508777777777778,0.0,nuka
2011-01-14,-11.953222222222221,0.0,nuka
2011-01-15,-13.453222222222221,0.0,nuka
2011-01-16,-11.953222222222221,0.0,nuka
2011-01-17,-7.342111111111111,0.0,nuka
2011-01-18,-12.231,12.7,nuka
2011-01-19,-0.008777777777777995,0.0,nuka
2011-01-20,0.8801111111111115,0.0,nuka
2011-01-21,0.9912222222222222,0.0,nuka
2011-01-22,-1.342111111111111,5.079999999999892,nuka
2011-01-23,2.3801111111111113,0.0,nuka
2011-01-24,3.9912222222222233,2.540000000000036,nuka
2011-01-25,3.268999999999999,2.540000000000036,nuka
2011-01-26,-0.61988888888889,10.159999999999963,nuka
2011-01-27,-2.508777777777778,0.0,nuka
2011-01-28,1.88011111111111,2.540000000000036,nuka
2011-01-29,2.7689999999999997,5.079999999999892,nuka
2011-01-30,2.7689999999999997,0.0,nuka
2011-01-31,2.491222222222222,10.160000000000144,nuka
2011-02-01,0.2689999999999997,15.239999999999855,nuka
2011-02-02,0.3801111111111104,17.780000000000072,nuka
2011-02-03,-1.008777777777778,27.940000000000033,nuka
2011-02-04,-2.9532222222222226,25.4,nuka
2011-02-05,0.5467777777777774,7.619999999999927,nuka
2011-02-06,0.9912222222222222,2.540000000000036,nuka
2011-02-07,-0.11988888888888871,0.0,nuka
2011-02-08,2.657888888888889,7.619999999999927,nuka
2011-02-09,1.88011111111111,55.88000000000007,nuka
2011-02-10,0.6578888888888881,0.0,nuka
2011-02-11,-4.231000000000002,0.0,nuka
2011-02-12,-8.84211111111111,0.0,nuka
2011-02-13,-10.008777777777778,0.0,nuka
2011-02-14,-6.842111111111111,0.0,nuka
2011-02-15,-6.842111111111111,0.0,nuka
2011-02-16,-5.342111111111111,0.0,nuka
2011-02-17,0.04677777777777825,0.0,nuka
2011-02-18,0.04677777777777825,0.0,nuka
2011-02-19,-5.731,0.0,nuka
2011-02-20,-1.008777777777778,0.0,nuka
2011-02-21,-1.9532222222222226,0.0,nuka
2011-02-22,-4.119888888888889,0.0,nuka
2011-02-23,-3.4532222222222226,0.0,nuka
2011-02-24,-3.508777777777778,0.0,nuka
2011-02-25,1.9912222222222227,0.0,nuka
2011-02-26,-6.453222222222221,0.0,nuka
2011-02-27,-6.119888888888889,0.0,nuka
2011-02-28,-5.731,0.0,nuka
2011-03-01,-6.453222222222221,0.0,nuka
2011-03-02,-7.119888888888889,0.0,nuka
2011-03-03,-8.34211111111111,0.0,nuka
2011-03-04,-5.842111111111111,0.0,nuka
2011-03-05,-6.231,0.0,nuka
2011-03-06,3.4912222222222202,0.0,nuka
2011-03-07,1.5467777777777778,0.0,nuka
2011-03-08,-1.342111111111111,0.0,nuka
2011-03-09,-4.731,0.0,nuka
2011-03-10,-9.508777777777778,5.080000000000072,nuka
2011-03-11,-6.453222222222221,0.0,nuka
2011-03-12,-7.619888888888889,0.0,nuka
2011-03-13,-6.508777777777778,0.0,nuka
2011-03-14,-7.008777777777778,0.0,nuka
2011-03-15,-4.342111111111111,0.0,nuka
2011-03-16,1.3801111111111108,2.5399999999998553,nuka
2011-03-17,0.9912222222222222,2.540000000000036,nuka
2011-03-18,-1.008777777777778,0.0,nuka
2011-03-19,-0.61988888888889,0.0,nuka
2011-03-20,1.1578888888888894,2.540000000000036,nuka
2011-03-21,1.2690000000000001,5.080000000000072,nuka
2011-03-22,1.4912222222222216,0.0,nuka
2011-03-23,1.7689999999999992,12.7,nuka
2011-03-24,1.4912222222222216,0.0,nuka
2011-03-25,-0.8421111111111115,0.0,nuka
2011-03-26,-1.008777777777778,0.0,nuka
2011-03-27,-0.5087777777777771,0.0,nuka
2011-03-28,-1.008777777777778,0.0,nuka
2011-03-29,2.991222222222221,12.7,nuka
2011-03-30,3.9912222222222233,7.619999999999927,nuka
2011-03-31,1.9912222222222227,0.0,nuka
2011-04-01,1.1578888888888894,0.0,nuka
2011-04-02,1.88011111111111,0.0,nuka
2011-04-03,3.4912222222222202,0.0,nuka
2011-04-04,3.0467777777777774,0.0,nuka
2011-04-05,-0.34211111111111236,43.18000000000007,nuka
2011-04-06,-2.342111111111111,5.079999999999892,nuka
2011-04-07,1.9912222222222227,0.0,nuka
2011-04-08,1.9912222222222227,5.080000000000072,nuka
2011-04-09,0.8801111111111115,2.540000000000036,nuka
2011-04-10,1.1578888888888894,0.0,nuka
2011-04-11,-0.008777777777777995,15.239999999999855,nuka
2011-04-12,1.88011111111111,0.0,nuka
2011-04-13,0.3801111111111104,0.0,nuka
2011-04-14,0.3801111111111104,0.0,nuka
2011-04-15,2.991222222222221,0.0,nuka
2011-04-16,3.9912222222222233,0.0,nuka
2011-04-17,3.6578888888888894,0.0,nuka
2011-04-18,4.769,0.0,nuka
2011-04-19,4.1578888888888885,0.0,nuka
2011-04-20,2.046777777777777,0.0,nuka
2011-04-21,2.991222222222221,0.0,nuka
2011-04-22,3.268999999999999,0.0,nuka
2011-04-23,4.269000000000001,7.620000000000108,nuka
2011-04-24,3.546777777777777,2.540000000000036,nuka
2011-04-25,3.4912222222222202,0.0,nuka
2011-04-26,3.1578888888888903,0.0,nuka
2011-04-27,4.546777777777779,0.0,nuka
2011-04-28,2.657888888888889,0.0,nuka
2011-04-29,3.3801111111111117,0.0,nuka
2011-04-30,2.991222222222221,5.079999999999892,nuka
2011-05-01,3.6578888888888894,5.080000000000072,nuka
2011-05-02,4.38011111111111,0.0,nuka
2011-05-03,3.4912222222222202,0.0,nuka
2011-05-04,4.769,0.0,nuka
2011-05-05,4.38011111111111,0.0,nuka
2011-05-06,7.269,0.0,nuka
2011-05-07,5.046777777777779,0.0,nuka
2011-05-08,4.046777777777776,0.0,nuka
2011-05-09,4.880111111111109,5.079999999999892,nuka
2011-05-10,7.546777777777779,0.0,nuka
2011-05-11,5.880111111111112,0.0,nuka
2011-05-12,6.6578888888888885,0.0,nuka
2011-05-13,6.157888888888889,5.080000000000072,nuka
2011-05-14,4.38011111111111,0.0,nuka
2011-05-15,3.9912222222222233,10.159999999999963,nuka
2011-05-16,4.38011111111111,0.0,nuka
2011-05-17,4.546777777777779,0.0,nuka
2011-05-18,5.380111111111113,0.0,nuka
2011-05-19,4.546777777777779,0.0,nuka
2011-05-20,4.991222222222222,20.320000000000107,nuka
2011-05-21,5.157888888888888,45.71999999999993,nuka
2011-05-22,5.380111111111113,0.0,nuka
2011-05-23,5.99122222222222,0.0,nuka
2011-05-24,5.99122222222222,0.0,nuka
2011-05-25,7.269,0.0,nuka
2011-05-26,9.38011111111111,0.0,nuka
2011-05-27,10.491222222222222,0.0,nuka
2011-05-28,7.491222222222222,0.0,nuka
2011-05-29,9.491222222222223,0.0,nuka
2011-05-30,13.046777777777779,0.0,nuka
2011-05-31,7.380111111111109,0.0,nuka
2011-06-01,8.49122222222222,2.540000000000036,nuka
2011-06-02,10.269,0.0,nuka
2011-06-03,6.380111111111111,2.540000000000036,nuka
2011-06-04,5.99122222222222,48.25999999999996,nuka
2011-06-05,7.046777777777779,2.540000000000036,nuka
2011-06-06,7.769,0.0,nuka
2011-06-07,7.546777777777779,0.0,nuka
2011-06-08,7.546777777777779,0.0,nuka
2011-06-09,7.991222222222222,0.0,nuka
2011-06-10,7.491222222222222,0.0,nuka
2011-06-11,7.546777777777779,2.5399999999998553,nuka
2011-06-12,9.046777777777775,0.0,nuka
2011-06-13,9.15788888888889,0.0,nuka
2011-06-14,9.15788888888889,0.0,nuka
2011-06-15,8.49122222222222,0.0,nuka
2011-06-16,9.991222222222222,0.0,nuka
2011-06-17,11.15788888888889,0.0,nuka
2011-06-18,11.046777777777779,0.0,nuka
2011-06-19,11.046777777777779,2.540000000000036,nuka
2011-06-20,10.046777777777777,0.0,nuka
2011-06-21,11.991222222222222,0.0,nuka
2011-06-22,12.15788888888889,0.0,nuka
